source	metaedge	target
Gene::30832	GcG	Gene::56905
Gene::91461	GcG	Gene::124857
Gene::26548	GcG	Gene::283849
Gene::147040	GcG	Gene::3067
Gene::10168	GcG	Gene::6018
Gene::92002	GcG	Gene::64375
Gene::2909	GcG	Gene::338761
Gene::2002	GcG	Gene::554235
Gene::8445	GcG	Gene::219875
Gene::100130742	GcG	Gene::374786
Gene::26267	GcG	Gene::10858
Gene::57228	GcG	Gene::54361
Gene::83590	GcG	Gene::7349
Gene::140258	GcG	Gene::6382
Gene::283948	GcG	Gene::1396
Gene::6919	GcG	Gene::8771
Gene::9337	GcG	Gene::6201
Gene::7574	GcG	Gene::4898
Gene::29801	GcG	Gene::23558
Gene::155061	GcG	Gene::579
Gene::1746	GcG	Gene::219749
Gene::778	GcG	Gene::8541
Gene::196403	GcG	Gene::8642
Gene::84302	GcG	Gene::27067
Gene::402415	GcG	Gene::10432
Gene::10869	GcG	Gene::54809
Gene::79442	GcG	Gene::222950
Gene::85438	GcG	Gene::374768
Gene::728299	GcG	Gene::3990
Gene::84033	GcG	Gene::285671
Gene::55074	GcG	Gene::81127
Gene::26496	GcG	Gene::79589
Gene::60	GcG	Gene::2781
Gene::7135	GcG	Gene::5218
Gene::79987	GcG	Gene::7633
Gene::7483	GcG	Gene::9129
Gene::28985	GcG	Gene::117608
Gene::55262	GcG	Gene::79192
Gene::7016	GcG	Gene::375704
Gene::25794	GcG	Gene::6861
Gene::186	GcG	Gene::11188
Gene::55011	GcG	Gene::11313
Gene::93081	GcG	Gene::3226
Gene::139562	GcG	Gene::119548
Gene::687	GcG	Gene::23467
Gene::6750	GcG	Gene::10634
Gene::2002	GcG	Gene::203522
Gene::2890	GcG	Gene::65249
Gene::79924	GcG	Gene::83657
Gene::7545	GcG	Gene::6018
Gene::3228	GcG	Gene::22938
Gene::54850	GcG	Gene::81282
Gene::6332	GcG	Gene::64397
Gene::23176	GcG	Gene::6884
Gene::283461	GcG	Gene::54843
Gene::9765	GcG	Gene::196074
Gene::126129	GcG	Gene::9411
Gene::25842	GcG	Gene::51428
Gene::6911	GcG	Gene::51477
Gene::3775	GcG	Gene::115207
Gene::26140	GcG	Gene::80148
Gene::136895	GcG	Gene::374877
Gene::3163	GcG	Gene::220107
Gene::3400	GcG	Gene::81894
Gene::100144748	GcG	Gene::91683
Gene::399473	GcG	Gene::51538
Gene::55893	GcG	Gene::64090
Gene::10399	GcG	Gene::4825
Gene::135946	GcG	Gene::166815
Gene::160	GcG	Gene::1339
Gene::79442	GcG	Gene::9755
Gene::644943	GcG	Gene::115939
Gene::112611	GcG	Gene::59343
Gene::143502	GcG	Gene::129530
Gene::84247	GcG	Gene::10204
Gene::285550	GcG	Gene::142
Gene::6878	GcG	Gene::284273
Gene::7732	GcG	Gene::57030
Gene::22889	GcG	Gene::9909
Gene::53917	GcG	Gene::4209
Gene::25807	GcG	Gene::10661
Gene::347741	GcG	Gene::11143
Gene::285331	GcG	Gene::90853
Gene::55285	GcG	Gene::7733
Gene::387763	GcG	Gene::128637
Gene::29882	GcG	Gene::127687
Gene::128853	GcG	Gene::51339
Gene::23538	GcG	Gene::7022
Gene::7574	GcG	Gene::8891
Gene::58508	GcG	Gene::3159
Gene::158471	GcG	Gene::165100
Gene::25798	GcG	Gene::29946
Gene::139189	GcG	Gene::54477
Gene::11282	GcG	Gene::80148
Gene::9452	GcG	Gene::7407
Gene::4735	GcG	Gene::439
Gene::80153	GcG	Gene::387748
Gene::8345	GcG	Gene::57722
Gene::117608	GcG	Gene::29094
Gene::150468	GcG	Gene::10456
Gene::6567	GcG	Gene::115509
Gene::55922	GcG	Gene::186
Gene::9880	GcG	Gene::116535
Gene::4594	GcG	Gene::81839
Gene::10615	GcG	Gene::55320
Gene::727857	GcG	Gene::200312
Gene::7791	GcG	Gene::55789
Gene::23759	GcG	Gene::51287
Gene::116535	GcG	Gene::7170
Gene::51593	GcG	Gene::7087
Gene::6659	GcG	Gene::56675
Gene::4071	GcG	Gene::91319
Gene::8471	GcG	Gene::6932
Gene::254065	GcG	Gene::8242
Gene::25894	GcG	Gene::79003
Gene::9851	GcG	Gene::84648
Gene::8460	GcG	Gene::9049
Gene::8669	GcG	Gene::22818
Gene::2846	GcG	Gene::9412
Gene::6853	GcG	Gene::1482
Gene::5871	GcG	Gene::7832
Gene::10505	GcG	Gene::55815
Gene::22916	GcG	Gene::8502
Gene::157869	GcG	Gene::92558
Gene::341152	GcG	Gene::338442
Gene::138881	GcG	Gene::5902
Gene::10838	GcG	Gene::155465
Gene::643314	GcG	Gene::257106
Gene::6659	GcG	Gene::5450
Gene::92002	GcG	Gene::4994
Gene::158431	GcG	Gene::200035
Gene::128853	GcG	Gene::27229
Gene::9820	GcG	Gene::11176
Gene::6878	GcG	Gene::6699
Gene::8533	GcG	Gene::353140
Gene::84750	GcG	Gene::2700
Gene::127385	GcG	Gene::158
Gene::57495	GcG	Gene::643338
Gene::6166	GcG	Gene::220202
Gene::10634	GcG	Gene::3300
Gene::7976	GcG	Gene::10385
Gene::58484	GcG	Gene::5394
Gene::402682	GcG	Gene::57758
Gene::169981	GcG	Gene::5692
Gene::56929	GcG	Gene::338761
Gene::79677	GcG	Gene::4692
Gene::146850	GcG	Gene::54587
Gene::50840	GcG	Gene::6039
Gene::6102	GcG	Gene::284307
Gene::6169	GcG	Gene::30819
Gene::57630	GcG	Gene::126433
Gene::64102	GcG	Gene::8341
Gene::83541	GcG	Gene::4166
Gene::399473	GcG	Gene::79033
Gene::219858	GcG	Gene::51297
Gene::23338	GcG	Gene::400950
Gene::100506049	GcG	Gene::9684
Gene::220988	GcG	Gene::84687
Gene::401399	GcG	Gene::26001
Gene::10024	GcG	Gene::2615
Gene::390259	GcG	Gene::430
Gene::6695	GcG	Gene::9672
Gene::10251	GcG	Gene::222950
Gene::84640	GcG	Gene::117153
Gene::257313	GcG	Gene::3895
Gene::2719	GcG	Gene::200312
Gene::10009	GcG	Gene::2354
Gene::285659	GcG	Gene::55520
Gene::23122	GcG	Gene::57677
Gene::149954	GcG	Gene::92270
Gene::400950	GcG	Gene::145483
Gene::390261	GcG	Gene::63910
Gene::5097	GcG	Gene::9351
Gene::7732	GcG	Gene::8575
Gene::146330	GcG	Gene::154790
Gene::7932	GcG	Gene::5795
Gene::347148	GcG	Gene::2648
Gene::121256	GcG	Gene::63910
Gene::57082	GcG	Gene::2796
Gene::23424	GcG	Gene::55929
Gene::119682	GcG	Gene::128360
Gene::400569	GcG	Gene::121340
Gene::7712	GcG	Gene::81285
Gene::348793	GcG	Gene::170463
Gene::219959	GcG	Gene::142891
Gene::5300	GcG	Gene::3195
Gene::4289	GcG	Gene::3229
Gene::9016	GcG	Gene::11313
Gene::147906	GcG	Gene::343521
Gene::643803	GcG	Gene::7483
Gene::166378	GcG	Gene::54876
Gene::1735	GcG	Gene::23201
Gene::10813	GcG	Gene::9668
Gene::6861	GcG	Gene::9671
Gene::4846	GcG	Gene::91151
Gene::64409	GcG	Gene::147381
Gene::127687	GcG	Gene::128272
Gene::51513	GcG	Gene::10400
Gene::220963	GcG	Gene::8242
Gene::4603	GcG	Gene::150737
Gene::7699	GcG	Gene::3742
Gene::54468	GcG	Gene::8851
Gene::139170	GcG	Gene::10983
Gene::1440	GcG	Gene::8717
Gene::374768	GcG	Gene::122742
Gene::151647	GcG	Gene::7693
Gene::23363	GcG	Gene::7538
Gene::780	GcG	Gene::9698
Gene::338442	GcG	Gene::54780
Gene::143884	GcG	Gene::3357
Gene::79071	GcG	Gene::84826
Gene::84522	GcG	Gene::64223
Gene::57677	GcG	Gene::1789
Gene::2676	GcG	Gene::23627
Gene::54465	GcG	Gene::4130
Gene::10424	GcG	Gene::58506
Gene::80194	GcG	Gene::3608
Gene::8749	GcG	Gene::100506144
Gene::1774	GcG	Gene::55022
Gene::6288	GcG	Gene::115265
Gene::5493	GcG	Gene::9028
Gene::1839	GcG	Gene::80110
Gene::283489	GcG	Gene::701
Gene::7552	GcG	Gene::28954
Gene::3956	GcG	Gene::10634
Gene::165829	GcG	Gene::79979
Gene::55128	GcG	Gene::4352
Gene::100170841	GcG	Gene::29106
Gene::10514	GcG	Gene::23139
Gene::5456	GcG	Gene::79004
Gene::126006	GcG	Gene::9755
Gene::51350	GcG	Gene::93550
Gene::7732	GcG	Gene::3749
Gene::375323	GcG	Gene::2113
Gene::5799	GcG	Gene::25824
Gene::6949	GcG	Gene::400935
Gene::65059	GcG	Gene::440387
Gene::768211	GcG	Gene::9476
Gene::128853	GcG	Gene::23154
Gene::196	GcG	Gene::84503
Gene::827	GcG	Gene::122742
Gene::7349	GcG	Gene::283948
Gene::22839	GcG	Gene::399473
Gene::84135	GcG	Gene::51585
Gene::27189	GcG	Gene::1296
Gene::2909	GcG	Gene::84287
Gene::375791	GcG	Gene::5557
Gene::389333	GcG	Gene::5460
Gene::55810	GcG	Gene::5662
Gene::80778	GcG	Gene::53832
Gene::123103	GcG	Gene::340529
Gene::57106	GcG	Gene::207
Gene::23495	GcG	Gene::23185
Gene::5716	GcG	Gene::81622
Gene::6098	GcG	Gene::7158
Gene::83642	GcG	Gene::83895
Gene::22976	GcG	Gene::6573
Gene::253782	GcG	Gene::10053
Gene::27439	GcG	Gene::147746
Gene::58484	GcG	Gene::55157
Gene::10421	GcG	Gene::3229
Gene::390429	GcG	Gene::55577
Gene::63035	GcG	Gene::399473
Gene::55323	GcG	Gene::23401
Gene::415	GcG	Gene::6925
Gene::55521	GcG	Gene::146850
Gene::84861	GcG	Gene::7423
Gene::83707	GcG	Gene::55312
Gene::10459	GcG	Gene::6231
Gene::150094	GcG	Gene::10844
Gene::63917	GcG	Gene::7169
Gene::8690	GcG	Gene::51603
Gene::7564	GcG	Gene::55471
Gene::26608	GcG	Gene::1263
Gene::79581	GcG	Gene::55929
Gene::54619	GcG	Gene::4902
Gene::64921	GcG	Gene::492311
Gene::51666	GcG	Gene::402682
Gene::2185	GcG	Gene::80731
Gene::9088	GcG	Gene::90850
Gene::100507050	GcG	Gene::57215
Gene::284273	GcG	Gene::56953
Gene::203197	GcG	Gene::8341
Gene::284058	GcG	Gene::10858
Gene::27161	GcG	Gene::6711
Gene::22859	GcG	Gene::11337
Gene::55779	GcG	Gene::219793
Gene::1033	GcG	Gene::219875
Gene::10168	GcG	Gene::6491
Gene::377007	GcG	Gene::162972
Gene::81628	GcG	Gene::147040
Gene::93408	GcG	Gene::57215
Gene::6754	GcG	Gene::51082
Gene::11117	GcG	Gene::283849
Gene::2189	GcG	Gene::23334
Gene::8692	GcG	Gene::4692
Gene::8648	GcG	Gene::57216
Gene::25798	GcG	Gene::64766
Gene::84033	GcG	Gene::390072
Gene::5898	GcG	Gene::643866
Gene::390431	GcG	Gene::64375
Gene::7589	GcG	Gene::8705
Gene::115795	GcG	Gene::55777
Gene::399473	GcG	Gene::9618
Gene::10858	GcG	Gene::23334
Gene::6567	GcG	Gene::7917
Gene::79442	GcG	Gene::344838
Gene::146227	GcG	Gene::6051
Gene::3232	GcG	Gene::8482
Gene::9858	GcG	Gene::727957
Gene::393	GcG	Gene::375704
Gene::119772	GcG	Gene::9481
Gene::23113	GcG	Gene::4692
Gene::26960	GcG	Gene::11157
Gene::122970	GcG	Gene::266675
Gene::90060	GcG	Gene::1749
Gene::54328	GcG	Gene::25798
Gene::126208	GcG	Gene::121551
Gene::8341	GcG	Gene::246329
Gene::83862	GcG	Gene::10253
Gene::8342	GcG	Gene::83463
Gene::25789	GcG	Gene::55815
Gene::119692	GcG	Gene::26525
Gene::1032	GcG	Gene::84957
Gene::7320	GcG	Gene::5999
Gene::1756	GcG	Gene::4956
Gene::56261	GcG	Gene::122742
Gene::63035	GcG	Gene::79027
Gene::554235	GcG	Gene::28316
Gene::63974	GcG	Gene::29890
Gene::150681	GcG	Gene::83786
Gene::30832	GcG	Gene::482
Gene::25844	GcG	Gene::112714
Gene::147744	GcG	Gene::119391
Gene::201625	GcG	Gene::84871
Gene::100288797	GcG	Gene::284759
Gene::56121	GcG	Gene::256006
Gene::8463	GcG	Gene::115708
Gene::8658	GcG	Gene::399473
Gene::84446	GcG	Gene::143879
Gene::27253	GcG	Gene::121340
Gene::55343	GcG	Gene::4192
Gene::10505	GcG	Gene::84078
Gene::4191	GcG	Gene::10215
Gene::1644	GcG	Gene::154664
Gene::5562	GcG	Gene::9092
Gene::57404	GcG	Gene::79958
Gene::79628	GcG	Gene::9049
Gene::440956	GcG	Gene::79630
Gene::145407	GcG	Gene::57096
Gene::2558	GcG	Gene::27202
Gene::9351	GcG	Gene::57617
Gene::23135	GcG	Gene::51009
Gene::4609	GcG	Gene::84629
Gene::10168	GcG	Gene::23645
Gene::84932	GcG	Gene::56160
Gene::64718	GcG	Gene::83714
Gene::3276	GcG	Gene::10467
Gene::10251	GcG	Gene::51617
Gene::644943	GcG	Gene::348
Gene::80352	GcG	Gene::3010
Gene::126298	GcG	Gene::368
Gene::14	GcG	Gene::3236
Gene::6457	GcG	Gene::7574
Gene::84467	GcG	Gene::146183
Gene::5782	GcG	Gene::1652
Gene::388566	GcG	Gene::9411
Gene::344838	GcG	Gene::10557
Gene::23225	GcG	Gene::5143
Gene::6788	GcG	Gene::200403
Gene::79027	GcG	Gene::26005
Gene::11180	GcG	Gene::80019
Gene::63946	GcG	Gene::3226
Gene::25798	GcG	Gene::162282
Gene::119772	GcG	Gene::57644
Gene::7532	GcG	Gene::55330
Gene::84924	GcG	Gene::3964
Gene::126402	GcG	Gene::26135
Gene::8482	GcG	Gene::93081
Gene::1808	GcG	Gene::51299
Gene::3750	GcG	Gene::399473
Gene::23765	GcG	Gene::146279
Gene::285349	GcG	Gene::22899
Gene::11337	GcG	Gene::196403
Gene::4131	GcG	Gene::84687
Gene::23401	GcG	Gene::5563
Gene::6223	GcG	Gene::55223
Gene::400935	GcG	Gene::147138
Gene::9907	GcG	Gene::55038
Gene::5147	GcG	Gene::11338
Gene::10024	GcG	Gene::91056
Gene::286046	GcG	Gene::25844
Gene::6567	GcG	Gene::25953
Gene::7007	GcG	Gene::30846
Gene::59286	GcG	Gene::55605
Gene::7791	GcG	Gene::222950
Gene::201140	GcG	Gene::121340
Gene::285753	GcG	Gene::66035
Gene::9049	GcG	Gene::6886
Gene::23230	GcG	Gene::22984
Gene::770	GcG	Gene::51363
Gene::60677	GcG	Gene::58512
Gene::25851	GcG	Gene::85409
Gene::30012	GcG	Gene::78988
Gene::2664	GcG	Gene::63940
Gene::50835	GcG	Gene::30819
Gene::253714	GcG	Gene::1062
Gene::222662	GcG	Gene::10424
Gene::84687	GcG	Gene::9677
Gene::124491	GcG	Gene::389941
Gene::375612	GcG	Gene::9351
Gene::219874	GcG	Gene::84101
Gene::23358	GcG	Gene::10637
Gene::166752	GcG	Gene::6041
Gene::9092	GcG	Gene::3914
Gene::348262	GcG	Gene::387763
Gene::26133	GcG	Gene::399473
Gene::84969	GcG	Gene::7572
Gene::57706	GcG	Gene::57658
Gene::71	GcG	Gene::10236
Gene::23125	GcG	Gene::24147
Gene::222229	GcG	Gene::100101467
Gene::9147	GcG	Gene::65243
Gene::5956	GcG	Gene::143879
Gene::222950	GcG	Gene::170692
Gene::7567	GcG	Gene::122809
Gene::53344	GcG	Gene::64090
Gene::3303	GcG	Gene::117248
Gene::80824	GcG	Gene::54682
Gene::51734	GcG	Gene::6667
Gene::2138	GcG	Gene::286046
Gene::100505841	GcG	Gene::400935
Gene::7066	GcG	Gene::23139
Gene::147912	GcG	Gene::7752
Gene::1339	GcG	Gene::57617
Gene::3689	GcG	Gene::645369
Gene::116092	GcG	Gene::64766
Gene::115265	GcG	Gene::128853
Gene::130	GcG	Gene::4125
Gene::63971	GcG	Gene::54876
Gene::286053	GcG	Gene::9371
Gene::2909	GcG	Gene::51160
Gene::8341	GcG	Gene::121355
Gene::134492	GcG	Gene::10193
Gene::79027	GcG	Gene::146212
Gene::26167	GcG	Gene::58475
Gene::64848	GcG	Gene::58158
Gene::55049	GcG	Gene::3606
Gene::55937	GcG	Gene::23401
Gene::9938	GcG	Gene::64848
Gene::53917	GcG	Gene::9129
Gene::8445	GcG	Gene::5612
Gene::23558	GcG	Gene::9049
Gene::64218	GcG	Gene::64772
Gene::90249	GcG	Gene::388228
Gene::51127	GcG	Gene::10076
Gene::8938	GcG	Gene::83786
Gene::165324	GcG	Gene::54776
Gene::6939	GcG	Gene::7137
Gene::201725	GcG	Gene::2286
Gene::122970	GcG	Gene::7106
Gene::8912	GcG	Gene::8312
Gene::2002	GcG	Gene::10661
Gene::84279	GcG	Gene::8289
Gene::391112	GcG	Gene::338442
Gene::53344	GcG	Gene::6812
Gene::126119	GcG	Gene::54952
Gene::80731	GcG	Gene::1131
Gene::83463	GcG	Gene::8986
Gene::348262	GcG	Gene::23424
Gene::10766	GcG	Gene::84934
Gene::286046	GcG	Gene::143384
Gene::55422	GcG	Gene::126006
Gene::25970	GcG	Gene::4904
Gene::375316	GcG	Gene::445372
Gene::7422	GcG	Gene::10424
Gene::91975	GcG	Gene::54845
Gene::347273	GcG	Gene::284366
Gene::145258	GcG	Gene::57216
Gene::139628	GcG	Gene::9100
Gene::84446	GcG	Gene::79009
Gene::166378	GcG	Gene::6508
Gene::1060	GcG	Gene::256949
Gene::71	GcG	Gene::8036
Gene::375704	GcG	Gene::85438
Gene::3400	GcG	Gene::2779
Gene::116092	GcG	Gene::4209
Gene::369	GcG	Gene::9581
Gene::64167	GcG	Gene::9139
Gene::56996	GcG	Gene::23558
Gene::128853	GcG	Gene::27294
Gene::445372	GcG	Gene::127733
Gene::8504	GcG	Gene::22809
Gene::4804	GcG	Gene::55323
Gene::3265	GcG	Gene::124274
Gene::353219	GcG	Gene::127254
Gene::116729	GcG	Gene::10489
Gene::55362	GcG	Gene::64167
Gene::2256	GcG	Gene::4637
Gene::92002	GcG	Gene::3300
Gene::25818	GcG	Gene::1366
Gene::170463	GcG	Gene::5296
Gene::200312	GcG	Gene::5526
Gene::390437	GcG	Gene::25980
Gene::79570	GcG	Gene::79414
Gene::10665	GcG	Gene::6596
Gene::827	GcG	Gene::2245
Gene::1756	GcG	Gene::8347
Gene::55214	GcG	Gene::58473
Gene::6839	GcG	Gene::23152
Gene::126308	GcG	Gene::5914
Gene::399473	GcG	Gene::23201
Gene::2804	GcG	Gene::5476
Gene::54328	GcG	Gene::55958
Gene::57210	GcG	Gene::29886
Gene::57688	GcG	Gene::9351
Gene::84687	GcG	Gene::283948
Gene::51271	GcG	Gene::4209
Gene::386680	GcG	Gene::146439
Gene::79703	GcG	Gene::5288
Gene::51593	GcG	Gene::1487
Gene::5875	GcG	Gene::10432
Gene::730112	GcG	Gene::343521
Gene::150962	GcG	Gene::89890
Gene::7693	GcG	Gene::51585
Gene::4692	GcG	Gene::79033
Gene::79921	GcG	Gene::79867
Gene::2902	GcG	Gene::4297
Gene::442361	GcG	Gene::91543
Gene::6602	GcG	Gene::9638
Gene::6872	GcG	Gene::9462
Gene::51566	GcG	Gene::4298
Gene::121273	GcG	Gene::54477
Gene::90627	GcG	Gene::84886
Gene::57677	GcG	Gene::57415
Gene::23403	GcG	Gene::55218
Gene::23140	GcG	Gene::29760
Gene::54777	GcG	Gene::5799
Gene::6861	GcG	Gene::57228
Gene::138883	GcG	Gene::81341
Gene::115207	GcG	Gene::51160
Gene::54492	GcG	Gene::8625
Gene::84033	GcG	Gene::11151
Gene::51125	GcG	Gene::3304
Gene::22838	GcG	Gene::6543
Gene::11152	GcG	Gene::492311
Gene::54058	GcG	Gene::6282
Gene::9049	GcG	Gene::430
Gene::283849	GcG	Gene::51310
Gene::4534	GcG	Gene::54345
Gene::83448	GcG	Gene::83872
Gene::343099	GcG	Gene::121340
Gene::116535	GcG	Gene::57216
Gene::357	GcG	Gene::51455
Gene::340542	GcG	Gene::144132
Gene::5956	GcG	Gene::57333
Gene::23054	GcG	Gene::7423
Gene::25782	GcG	Gene::5360
Gene::29942	GcG	Gene::222950
Gene::57556	GcG	Gene::84948
Gene::57106	GcG	Gene::10059
Gene::125972	GcG	Gene::284069
Gene::26051	GcG	Gene::23014
Gene::5524	GcG	Gene::54962
Gene::10489	GcG	Gene::1263
Gene::2619	GcG	Gene::3066
Gene::57528	GcG	Gene::65249
Gene::55095	GcG	Gene::58517
Gene::56929	GcG	Gene::9394
Gene::84696	GcG	Gene::83460
Gene::94107	GcG	Gene::6045
Gene::345778	GcG	Gene::202333
Gene::147040	GcG	Gene::64793
Gene::57175	GcG	Gene::8815
Gene::57677	GcG	Gene::114991
Gene::14	GcG	Gene::4692
Gene::8749	GcG	Gene::56126
Gene::27164	GcG	Gene::7776
Gene::57082	GcG	Gene::26015
Gene::157567	GcG	Gene::26529
Gene::2909	GcG	Gene::30846
Gene::23133	GcG	Gene::117608
Gene::100144748	GcG	Gene::7275
Gene::8330	GcG	Gene::29106
Gene::57482	GcG	Gene::3691
Gene::90324	GcG	Gene::147011
Gene::155061	GcG	Gene::26585
Gene::23286	GcG	Gene::54858
Gene::60561	GcG	Gene::10473
Gene::10811	GcG	Gene::26003
Gene::81559	GcG	Gene::6886
Gene::284069	GcG	Gene::3859
Gene::402682	GcG	Gene::26747
Gene::130075	GcG	Gene::1270
Gene::57799	GcG	Gene::1960
Gene::241	GcG	Gene::23504
Gene::64864	GcG	Gene::8690
Gene::8266	GcG	Gene::222950
Gene::140803	GcG	Gene::83744
Gene::5297	GcG	Gene::55627
Gene::6557	GcG	Gene::256933
Gene::25802	GcG	Gene::23324
Gene::344838	GcG	Gene::26585
Gene::7016	GcG	Gene::7545
Gene::55573	GcG	Gene::4843
Gene::80778	GcG	Gene::58487
Gene::51678	GcG	Gene::10634
Gene::8648	GcG	Gene::92558
Gene::54510	GcG	Gene::80731
Gene::149345	GcG	Gene::3362
Gene::84060	GcG	Gene::8330
Gene::91368	GcG	Gene::10949
Gene::23353	GcG	Gene::23504
Gene::390442	GcG	Gene::11034
Gene::84661	GcG	Gene::55223
Gene::154790	GcG	Gene::283298
Gene::375057	GcG	Gene::389383
Gene::54765	GcG	Gene::1263
Gene::30832	GcG	Gene::25789
Gene::5935	GcG	Gene::55362
Gene::115207	GcG	Gene::83755
Gene::253012	GcG	Gene::54922
Gene::7791	GcG	Gene::4215
Gene::390093	GcG	Gene::84668
Gene::25862	GcG	Gene::1044
Gene::10113	GcG	Gene::4804
Gene::54329	GcG	Gene::430
Gene::9729	GcG	Gene::57096
Gene::57677	GcG	Gene::2033
Gene::6415	GcG	Gene::9750
Gene::9372	GcG	Gene::6491
Gene::55422	GcG	Gene::55512
Gene::23499	GcG	Gene::10142
Gene::57639	GcG	Gene::374864
Gene::23269	GcG	Gene::79665
Gene::10075	GcG	Gene::200312
Gene::390437	GcG	Gene::59343
Gene::57510	GcG	Gene::144132
Gene::20	GcG	Gene::3198
Gene::9684	GcG	Gene::112611
Gene::10857	GcG	Gene::55777
Gene::51008	GcG	Gene::25789
Gene::51645	GcG	Gene::9143
Gene::8572	GcG	Gene::10045
Gene::139189	GcG	Gene::400757
Gene::6874	GcG	Gene::2101
Gene::8330	GcG	Gene::51585
Gene::155184	GcG	Gene::4547
Gene::57677	GcG	Gene::10089
Gene::64753	GcG	Gene::10579
Gene::26585	GcG	Gene::116535
Gene::410	GcG	Gene::5116
Gene::7008	GcG	Gene::199704
Gene::23177	GcG	Gene::968
Gene::6997	GcG	Gene::11346
Gene::375791	GcG	Gene::146212
Gene::220988	GcG	Gene::4692
Gene::221687	GcG	Gene::4886
Gene::3028	GcG	Gene::64167
Gene::3726	GcG	Gene::79176
Gene::402682	GcG	Gene::10024
Gene::51754	GcG	Gene::8341
Gene::3769	GcG	Gene::118460
Gene::154790	GcG	Gene::127294
Gene::55355	GcG	Gene::255101
Gene::6512	GcG	Gene::6723
Gene::5956	GcG	Gene::84446
Gene::50717	GcG	Gene::64225
Gene::84449	GcG	Gene::127795
Gene::403239	GcG	Gene::51307
Gene::23137	GcG	Gene::23014
Gene::285966	GcG	Gene::83443
Gene::23384	GcG	Gene::54487
Gene::342372	GcG	Gene::345895
Gene::8747	GcG	Gene::7579
Gene::221687	GcG	Gene::7572
Gene::57677	GcG	Gene::57536
Gene::10212	GcG	Gene::5493
Gene::6839	GcG	Gene::23403
Gene::9820	GcG	Gene::7011
Gene::55295	GcG	Gene::2249
Gene::60436	GcG	Gene::728224
Gene::130589	GcG	Gene::8690
Gene::55152	GcG	Gene::84138
Gene::7710	GcG	Gene::11215
Gene::9573	GcG	Gene::1380
Gene::8463	GcG	Gene::22889
Gene::390429	GcG	Gene::90187
Gene::25794	GcG	Gene::7170
Gene::164395	GcG	Gene::286046
Gene::8347	GcG	Gene::9411
Gene::84654	GcG	Gene::400757
Gene::9755	GcG	Gene::23334
Gene::54798	GcG	Gene::80746
Gene::58485	GcG	Gene::6635
Gene::64132	GcG	Gene::23644
Gene::253461	GcG	Gene::283248
Gene::10385	GcG	Gene::7371
Gene::7016	GcG	Gene::492311
Gene::3594	GcG	Gene::127255
Gene::90187	GcG	Gene::57662
Gene::5435	GcG	Gene::23761
Gene::79728	GcG	Gene::49860
Gene::338879	GcG	Gene::10557
Gene::259285	GcG	Gene::196513
Gene::10861	GcG	Gene::6861
Gene::9363	GcG	Gene::9935
Gene::56929	GcG	Gene::57649
Gene::64848	GcG	Gene::26585
Gene::9034	GcG	Gene::339221
Gene::4889	GcG	Gene::1952
Gene::203111	GcG	Gene::83546
Gene::202052	GcG	Gene::391211
Gene::727857	GcG	Gene::5140
Gene::284058	GcG	Gene::7483
Gene::23787	GcG	Gene::8484
Gene::11282	GcG	Gene::27302
Gene::29801	GcG	Gene::4352
Gene::100529241	GcG	Gene::388564
Gene::9379	GcG	Gene::2788
Gene::124637	GcG	Gene::440699
Gene::9260	GcG	Gene::26022
Gene::579	GcG	Gene::160760
Gene::64772	GcG	Gene::4209
Gene::92304	GcG	Gene::54765
Gene::168400	GcG	Gene::7874
Gene::79919	GcG	Gene::23550
Gene::10856	GcG	Gene::10524
Gene::122060	GcG	Gene::430
Gene::1856	GcG	Gene::58158
Gene::64102	GcG	Gene::7423
Gene::10424	GcG	Gene::859
Gene::3902	GcG	Gene::7389
Gene::5898	GcG	Gene::521
Gene::5901	GcG	Gene::114795
Gene::2692	GcG	Gene::25789
Gene::11151	GcG	Gene::8445
Gene::55957	GcG	Gene::56475
Gene::23558	GcG	Gene::6886
Gene::115111	GcG	Gene::6376
Gene::54329	GcG	Gene::23558
Gene::347404	GcG	Gene::129285
Gene::752	GcG	Gene::1396
Gene::200958	GcG	Gene::79921
Gene::57495	GcG	Gene::390067
Gene::8045	GcG	Gene::23334
Gene::10499	GcG	Gene::7545
Gene::339122	GcG	Gene::780
Gene::26696	GcG	Gene::391112
Gene::200312	GcG	Gene::83541
Gene::8701	GcG	Gene::84936
Gene::677	GcG	Gene::22979
Gene::57553	GcG	Gene::1071
Gene::22873	GcG	Gene::121006
Gene::9866	GcG	Gene::10489
Gene::137209	GcG	Gene::641654
Gene::343099	GcG	Gene::285659
Gene::3198	GcG	Gene::2956
Gene::7592	GcG	Gene::5412
Gene::5569	GcG	Gene::399473
Gene::58505	GcG	Gene::84326
Gene::56950	GcG	Gene::55248
Gene::57180	GcG	Gene::9578
Gene::1551	GcG	Gene::1901
Gene::9820	GcG	Gene::152185
Gene::164633	GcG	Gene::81629
Gene::6632	GcG	Gene::64847
Gene::10084	GcG	Gene::9668
Gene::3927	GcG	Gene::64863
Gene::388327	GcG	Gene::9136
Gene::4956	GcG	Gene::7483
Gene::79628	GcG	Gene::26005
Gene::54784	GcG	Gene::145853
Gene::55128	GcG	Gene::64793
Gene::23601	GcG	Gene::386672
Gene::341277	GcG	Gene::441381
Gene::85025	GcG	Gene::29801
Gene::57573	GcG	Gene::6207
Gene::9844	GcG	Gene::84206
